id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT LANDERMONT,B030,55000,55296,L'Isle-en-Rigault,55,55296,Lisle-en-Rigault,55296000ZD0015,,,,,,,,,,,,,0,,,,,T,terres,,,15460,5.05747,48.726485
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT LANDERMONT,B030,55000,55296,L'Isle-en-Rigault,55,55296,Lisle-en-Rigault,55296000ZD0017,,,,,,,,,,,,,0,,,,,T,terres,,,14302,5.060705,48.725016
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT LANDERMONT,B030,55000,55296,L'Isle-en-Rigault,55,55296,Lisle-en-Rigault,55296000ZD0017,,,,,,,,,,,,,0,,,,,T,terres,,,6130,5.060705,48.725016
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT LANDERMONT,B030,55000,55296,L'Isle-en-Rigault,55,55296,Lisle-en-Rigault,55296000ZD0019,,,,,,,,,,,,,0,,,,,T,terres,,,5081,5.058689,48.724572
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL EN MERBU,B071,55290,55315,Mandres-en-Barrois,55,,,553150000B0527,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,2599,5.408029,48.500477
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL EN MERBU,B071,55290,55315,Mandres-en-Barrois,55,,,553150000B0527,,,,,,,,,,,,,0,,,,,B,bois,,,1461,5.408029,48.500477
2017-394012,2017-08-31,000001,Vente,1560571.9,,,SUR LA VALLEE DE FONTAINE,B073,55290,55315,Mandres-en-Barrois,55,,,553150000B0620,,,,,,,,,,,,,0,,,,,B,bois,,,939,5.415331,48.504389
2017-394012,2017-08-31,000001,Vente,1560571.9,,,SUR LA VALLEE DE FONTAINE,B073,55290,55315,Mandres-en-Barrois,55,,,553150000B0620,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1671,5.415331,48.504389
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE MOULIN,B057,55290,55315,Mandres-en-Barrois,55,,,55315000ZA0001,,,,,,,,,,,,,0,,,,,T,terres,,,1230,5.380693,48.493849
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE MOULIN,B057,55290,55315,Mandres-en-Barrois,55,,,55315000ZA0002,,,,,,,,,,,,,0,,,,,P,prés,,,10974,5.378512,48.494918
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE MOULIN,B057,55290,55315,Mandres-en-Barrois,55,,,55315000ZA0002,,,,,,,,,,,,,0,,,,,P,prés,,,21948,5.378512,48.494918
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE MOULIN,B057,55290,55315,Mandres-en-Barrois,55,,,55315000ZA0002,,,,,,,,,,,,,0,,,,,P,prés,,,21948,5.378512,48.494918
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE MATELOT,B078,55290,55315,Mandres-en-Barrois,55,,,55315000ZB0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,990,5.38886,48.506394
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE MATELOT,B078,55290,55315,Mandres-en-Barrois,55,,,55315000ZB0022,,,,,,,,,,,,,0,,,,,P,prés,,,2610,5.38886,48.506394
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT GRAND BOIS,B029,55290,55315,Mandres-en-Barrois,55,,,55315000ZC0004,,,,,,,,,,,,,0,,,,,P,prés,,,2179,5.382082,48.513496
2017-394012,2017-08-31,000001,Vente,1560571.9,,,DEVANT GRAND BOIS,B029,55290,55315,Mandres-en-Barrois,55,,,55315000ZC0004,,,,,,,,,,,,,0,,,,,P,prés,,,19611,5.382082,48.513496
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE DE L ORMANCON,B074,55290,55315,Mandres-en-Barrois,55,,,55315000ZC0014,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6760,5.388545,48.516844
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE DE L ORMANCON,B074,55290,55315,Mandres-en-Barrois,55,,,55315000ZC0030,,,,,,,,,,,,,0,,,,,P,prés,,,15650,5.386918,48.52623
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE DE L ORMANCON,B074,55290,55315,Mandres-en-Barrois,55,,,55315000ZC0031,,,,,,,,,,,,,0,,,,,P,prés,,,4600,5.387232,48.528112
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE DE PARADIS,B076,55290,55315,Mandres-en-Barrois,55,,,55315000ZD0036,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,832,5.395973,48.510764
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VALLEE DE PARADIS,B076,55290,55315,Mandres-en-Barrois,55,,,55315000ZD0036,,,,,,,,,,,,,0,,,,,B,bois,,,468,5.395973,48.510764
2017-394012,2017-08-31,000001,Vente,1560571.9,,,FLATTE,B036,55290,55315,Mandres-en-Barrois,55,,,55315000ZP0018,,,,,,,,,,,,,0,,,,,T,terres,,,34120,5.375369,48.488265
2017-394012,2017-08-31,000001,Vente,1560571.9,,,FLATTE,B036,55290,55315,Mandres-en-Barrois,55,,,55315000ZP0018,,,,,,,,,,,,,0,,,,,T,terres,,,34120,5.375369,48.488265
2017-394012,2017-08-31,000001,Vente,1560571.9,,,FLATTE,B036,55290,55315,Mandres-en-Barrois,55,,,55315000ZP0040,,,,,,,,,,,,,0,,,,,T,terres,,,17405,,
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0744,,,,,,,,,,,,,0,,,,,B,bois,,,562,5.256548,48.532479
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0744,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,843,5.256548,48.532479
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0745,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1050,5.256233,48.532672
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0745,,,,,,,,,,,,,0,,,,,B,bois,,,700,5.256233,48.532672
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0745,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1680,5.256233,48.532672
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0745,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,444,5.256233,48.532672
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C0745,,,,,,,,,,,,,0,,,,,B,bois,,,296,5.256233,48.532672
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C1380,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1113,5.255664,48.532471
2017-394012,2017-08-31,000001,Vente,1560571.9,,,PARADIS,B171,55290,55348,Montiers-sur-Saulx,55,,,553480000C1380,,,,,,,,,,,,,0,,,,,B,bois,,,743,5.255664,48.532471
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,P,prés,,,5534,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,12699,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,B,bois,,,15521,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1134,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,B,bois,,,1386,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,6120,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1460,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,2160,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,3000,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU VILLIEE,B174,55290,55359,Morley,55,,,55359000ZA0039,,,,,,,,,,,,,0,,,,,P,prés,,,11066,5.246541,48.588246
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE VIEUX PRE,B168,55290,55359,Morley,55,,,55359000ZA0053,,,,,,,,,,,,,0,,,,,P,prés,,,970,5.244013,48.588828
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,20200,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,7700,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,2330,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4240,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,16440,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,25860,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,11320,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,2420,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,560,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,2380,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,P,prés,,,42536,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,P,prés,,,50030,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,T,terres,,,7680,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,T,terres,,,43290,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,T,terres,,,5110,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,T,terres,,,14230,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0022,,,,,,,,,,,,,0,,,,,T,terres,,,4560,5.271828,48.578412
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0024,,,,,,,,,,,,,0,,,,,P,prés,,,76260,5.275956,48.576854
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0024,,,,,,,,,,,,,0,,,,,P,prés,,,6390,5.275956,48.576854
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,41390,5.275956,48.576854
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,48680,5.275956,48.576854
2017-394012,2017-08-31,000001,Vente,1560571.9,,,VAL PRETRE,B145,55290,55359,Morley,55,,,55359000ZE0024,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,13320,5.275956,48.576854
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A LA CORVEE,B060,55000,55366,Val-d'Ornain,55,,,55366529AB0025,,,,,,,,,,,,,0,,,,,B,bois,,,800,5.113423,48.801435
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A LA CORVEE,B060,55000,55366,Val-d'Ornain,55,,,55366529AB0025,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1700,5.113423,48.801435
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A LA CORVEE,B060,55000,55366,Val-d'Ornain,55,,,55366529AB0025,,,,,,,,,,,,,0,,,,,P,prés,,,26885,5.113423,48.801435
2017-394012,2017-08-31,000001,Vente,1560571.9,,,,,,55430,Ribeaucourt,55,,,55430000ZE0068,,1,,,,,,,,,,,0,,,,,,,,,,5.365555,48.533632
2017-394012,2017-08-31,000001,Vente,1560571.9,,,,,,55430,Ribeaucourt,55,,,55430000ZE0068,,2,,,,,,,,,,,0,,,,,,,,,,5.365555,48.533632
2017-394012,2017-08-31,000001,Vente,1560571.9,9003,,LES ROISES,A001,55000,55476,Savonnières-devant-Bar,55,,,55476000AM0139,,,89,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,108,0,,,,,,5.181309,48.759482
2017-394012,2017-08-31,000001,Vente,1560571.9,,,AU GRAND PRE,B083,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0003,,,,,,,,,,,,,0,,,,,T,terres,,,7966,5.138083,48.608157
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,963,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,637,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,B,bois,,,8667,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3034,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,B,bois,,,27306,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1694,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,3220,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,B,bois,,,1845,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,205,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,B,bois,,,15246,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,T,terres,,,2550,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,T,terres,,,3000,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,T,terres,,,66997,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,T,terres,,,16750,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LES PIERROTTES,B106,55170,55477,Savonnières-en-Perthois,55,,,55477000ZC0032,,,,,,,,,,,,,0,,,,,B,bois,,,5733,5.144153,48.610044
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA MARLIERE,B097,55170,55477,Savonnières-en-Perthois,55,,,55477000ZD0015,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3660,,
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA MARLIERE,B097,55170,55477,Savonnières-en-Perthois,55,,,55477000ZD0015,,,,,,,,,,,,,0,,,,,T,terres,,,13703,,
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA MARLIERE,B097,55170,55477,Savonnières-en-Perthois,55,,,55477000ZD0015,,,,,,,,,,,,,0,,,,,T,terres,,,54810,,
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA MARLIERE,B097,55170,55477,Savonnières-en-Perthois,55,,,55477000ZD0015,,,,,,,,,,,,,0,,,,,T,terres,,,68514,,
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE PETIT LANDERMONT,B073,55000,55514,Trémont-sur-Saulx,55,,,55514000YA0005,,,,,,,,,,,,,0,,,,,T,terres,,,60438,5.063741,48.725562
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE PETIT LANDERMONT,B073,55000,55514,Trémont-sur-Saulx,55,,,55514000YA0005,,,,,,,,,,,,,0,,,,,T,terres,,,40290,5.063741,48.725562
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0004,,,,,,,,,,,,,0,,,,,T,terres,,,1782,5.066696,48.725111
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0005,,,,,,,,,,,,,0,,,,,T,terres,,,2208,5.066743,48.725232
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0006,,,,,,,,,,,,,0,,,,,T,terres,,,1912,5.066536,48.725414
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0007,,,,,,,,,,,,,0,,,,,T,terres,,,2645,5.068032,48.725185
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0008,,,,,,,,,,,,,0,,,,,T,terres,,,4898,5.067407,48.725417
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0020,,,,,,,,,,,,,0,,,,,T,terres,,,1460,5.066565,48.724154
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0021,,,,,,,,,,,,,0,,,,,T,terres,,,1310,5.06644,48.724188
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A CRAVATTE,B035,55000,55568,Ville-sur-Saulx,55,,,555680000A0022,,,,,,,,,,,,,0,,,,,T,terres,,,1478,5.066253,48.724185
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0023,,,,,,,,,,,,,0,,,,,T,terres,,,1730,5.064215,48.724361
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0024,,,,,,,,,,,,,0,,,,,T,terres,,,2000,5.063966,48.724275
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0025,,,,,,,,,,,,,0,,,,,T,terres,,,6632,5.064094,48.724166
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0028,,,,,,,,,,,,,0,,,,,T,terres,,,1168,5.063909,48.723953
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0029,,,,,,,,,,,,,0,,,,,T,terres,,,1748,5.064033,48.723915
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0030,,,,,,,,,,,,,0,,,,,T,terres,,,1780,5.064049,48.723856
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0031,,,,,,,,,,,,,0,,,,,T,terres,,,1056,5.065059,48.723783
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LA HAYOTTE,B067,55000,55568,Ville-sur-Saulx,55,,,555680000A0032,,,,,,,,,,,,,0,,,,,T,terres,,,5820,5.063617,48.723658
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE FOND DE LA HAYOTTE,B049,55000,55568,Ville-sur-Saulx,55,,,555680000A0055,,,,,,,,,,,,,0,,,,,T,terres,,,92,5.065901,48.723723
2017-394012,2017-08-31,000001,Vente,1560571.9,,,LE FOND DE LA HAYOTTE,B049,55000,55568,Ville-sur-Saulx,55,,,555680000A0059,,,,,,,,,,,,,0,,,,,T,terres,,,918,5.066981,48.721183
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A POIVRE,B082,55000,55568,Ville-sur-Saulx,55,,,55568000YC0013,,,,,,,,,,,,,0,,,,,T,terres,,,42613,5.060109,48.722657
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A POIVRE,B082,55000,55568,Ville-sur-Saulx,55,,,55568000YC0013,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2230,5.060109,48.722657
2017-394012,2017-08-31,000001,Vente,1560571.9,,,A POIVRE,B082,55000,55568,Ville-sur-Saulx,55,,,55568000YC0013,,,,,,,,,,,,,0,,,,,T,terres,,,18262,5.060109,48.722657
2017-394013,2017-08-24,000001,Vente,26000,,,LE JARDIN DES BRAUX,B073,55170,55494,Sommelonne,55,,,554940000A0571,,,,,,,,,,,,,0,,,,,T,terres,,,1018,5.033344,48.673943
2017-394013,2017-08-24,000001,Vente,26000,,,LE JARDIN DES BRAUX,B073,55170,55494,Sommelonne,55,,,554940000A0572,,,,,,,,,,,,,0,,,,,T,terres,,,463,5.033448,48.673896
2017-394013,2017-08-24,000001,Vente,26000,20,B,RUE EMILE DEBRAUX,0023,55170,55494,Sommelonne,55,,,554940000C0689,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,945,5.033524,48.673021
2017-394013,2017-08-24,000001,Vente,26000,20,B,RUE EMILE DEBRAUX,0023,55170,55494,Sommelonne,55,,,554940000C0689,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,74,5.033524,48.673021
2017-394014,2017-08-24,000001,Vente,184000,10,,RUE DE LA CHALAIDE,0015,55500,55501,Stainville,55,,,55501000AB0360,,,,,,,,,,,,,0,1,Maison,200,7,S,sols,,,649,5.184211,48.652482
2017-394015,2017-08-31,000001,Vente,189000,67,,GR GRANDE RUE,0020,55800,55011,Andernay,55,,,55011000ZB0200,,,,,,,,,,,,,0,1,Maison,115,3,P,prés,,,2170,4.950276,48.78994
2017-394015,2017-08-31,000001,Vente,189000,67,,GR GRANDE RUE,0020,55800,55011,Andernay,55,,,55011000ZB0200,,,,,,,,,,,,,0,1,Maison,115,3,VE,vergers,,,1515,4.950276,48.78994
2017-394015,2017-08-31,000001,Vente,189000,67,,GR GRANDE RUE,0020,55800,55011,Andernay,55,,,55011000ZB0200,,,,,,,,,,,,,0,1,Maison,115,3,S,sols,,,690,4.950276,48.78994
2017-394016,2017-08-28,000001,Vente,162000,17,,RUE DE SAVONNIERES,0035,55170,55261,Juvigny-en-Perthois,55,,,55261000ZE0072,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,500,5.150265,48.598564
2017-394016,2017-08-28,000001,Vente,162000,17,,RUE DE SAVONNIERES,0035,55170,55261,Juvigny-en-Perthois,55,,,55261000ZE0072,,,,,,,,,,,,,0,1,Maison,103,4,AG,terrains d'agrément,,,2000,5.150265,48.598564
