id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-298534,2017-07-05,000001,Vente,60000,,,MATALIN,B006,40090,40064,Canenx-et-Réaut,40,,,400640000A0117,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4675,-0.456594,44.012066
2017-298534,2017-07-05,000001,Vente,60000,,,MATALIN,B006,40090,40064,Canenx-et-Réaut,40,,,400640000A0571,,,,,,,,,,,,,0,,,,,L,landes,,,3437,-0.454336,44.013797
2017-298534,2017-07-05,000001,Vente,60000,,,MATALIN,B006,40090,40064,Canenx-et-Réaut,40,,,400640000A0571,,,,,,,,,,,,,0,,,,,B,bois,,,3955,-0.454336,44.013797
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0183,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,40,-0.454971,44.010889
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0246,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1205,-0.457061,44.009907
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0323,,,,,,,,,,,,,0,,,,,B,bois,,,20171,-0.454009,44.013456
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0323,,,,,,,,,,,,,0,,,,,B,bois,,,5085,-0.454009,44.013456
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0323,,,,,,,,,,,,,0,,,,,L,landes,,,8644,-0.454009,44.013456
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0326,,,,,,,,,,,,,0,,,,,B,bois,,,46337,-0.456291,44.010952
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0326,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,9108,-0.456291,44.010952
2017-298534,2017-07-05,000001,Vente,60000,,,CANENX,B003,40090,40064,Canenx-et-Réaut,40,,,400640000B0326,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,6733,-0.456291,44.010952
2017-298535,2017-07-07,000001,Vente,500,,,QUARTIER DE CAPAS,B100,40170,40182,Mézos,40,,,40182000AM0082,,,,,,,,,,,,,0,,,,,L,landes,,,399,-1.151219,44.126762
2017-298536,2017-07-10,000001,Vente,200000,,,LA CRABETTE,B047,40410,40295,Saugnacq-et-Muret,40,,,402950000D1161,,,,,,,,,,,,,0,,,,,S,sols,,,142,-0.831453,44.395463
2017-298536,2017-07-10,000001,Vente,200000,9000,F,CHE DE LA CRABETTE,0145,40410,40295,Saugnacq-et-Muret,40,,,402950000D1165,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,789,-0.831602,44.395468
2017-298536,2017-07-10,000001,Vente,200000,,,LA CRABETTE,B047,40410,40295,Saugnacq-et-Muret,40,,,402950000D1166,,,,,,,,,,,,,0,,,,,S,sols,,,1,-0.831233,44.395611
2017-298536,2017-07-10,000001,Vente,200000,,,LA CRABETTE,B047,40410,40295,Saugnacq-et-Muret,40,,,402950000D1167,,,,,,,,,,,,,0,,,,,S,sols,,,562,-0.831663,44.395288
2017-298536,2017-07-10,000001,Vente,200000,,,LA CRABETTE,B047,40410,40295,Saugnacq-et-Muret,40,,,402950000D1171,,,,,,,,,,,,,0,,,,,S,sols,,,1,-0.831833,44.395298
2017-298537,2017-07-07,000001,Vente,55000,,,LEYCH OUEST,B033,40200,40278,Saint-Paul-en-Born,40,,,402780000D0299,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2423,-1.139337,44.17586
2017-298537,2017-07-07,000001,Vente,55000,,,LEYCH OUEST,B033,40200,40278,Saint-Paul-en-Born,40,,,402780000D0301,,,,,,,,,,,,,0,,,,,L,landes,,,690,-1.13834,44.175753
2017-298537,2017-07-07,000001,Vente,55000,,,LEYCH OUEST,B033,40200,40278,Saint-Paul-en-Born,40,,,402780000D0303,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1790,-1.139048,44.175647
2017-298537,2017-07-07,000001,Vente,55000,,,LEYCH OUEST,B033,40200,40278,Saint-Paul-en-Born,40,,,402780000D0304,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,97,-1.139194,44.175472
2017-298538,2017-07-12,000001,Vente,218500,9,,AV CLOS MARCADE,0526,40000,40192,Mont-de-Marsan,40,,,40192000BN2663,,,,,,,,,,,,,0,1,Maison,88,5,S,sols,,,649,-0.462779,43.873525
2017-298539,2017-07-12,000001,Vente,318000,48,,RUE ARMAND DULAMON,0110,40000,40192,Mont-de-Marsan,40,,,40192000AB0963,,,,,,,,,,,,,0,2,Appartement,156,6,S,sols,,,695,-0.504371,43.89284
2017-298540,2017-07-04,000001,Vente,140000,1286,,RTE DE SAINT CRICQ,0170,40090,40103,Gaillères,40,,,401030000A0750,,,,,,,,,,,,,0,1,Maison,144,7,S,sols,,,1759,-0.372639,43.932937
2017-298541,2017-07-10,000001,Vente,70000,,,L EGLISE,B006,40700,40069,Castaignos-Souslens,40,,,400690000B0026,,,11,,17,,5,73.01,,,,,3,2,Appartement,90,3,,,,,,-0.650437,43.588768
2017-298542,2017-07-19,000001,Vente,235600,66,,RUE LEON GAMBETTA,1334,40000,40192,Mont-de-Marsan,40,,,40192000AT0824,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,158,0,S,sols,,,212,-0.500894,43.888816
2017-298542,2017-07-19,000001,Vente,235600,66,,RUE LEON GAMBETTA,1334,40000,40192,Mont-de-Marsan,40,,,40192000AT0824,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,212,-0.500894,43.888816
2017-298543,2017-07-17,000001,Vente,89600,,,BELLIQUE,B012,40160,40217,Parentis-en-Born,40,,,40217000AN0858,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,459,-1.067311,44.359668
2017-298543,2017-07-17,000001,Vente,89600,,,BELLIQUE,B012,40160,40217,Parentis-en-Born,40,,,40217000AN0859,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,437,-1.067331,44.359528
2017-298544,2017-07-03,000001,Vente,55500,318,,BD D ARCACHON,0080,40600,40046,Biscarrosse,40,,,40046000AY0459,,,7,28.04,,,,,,,,,1,2,Appartement,30,1,,,,,,-1.251685,44.443704
2017-298545,2017-07-11,000001,Vente,117000,143,,CHE DE PILOT,0120,40500,40017,Audignon,40,,,400170000B0170,,,,,,,,,,,,,0,1,Maison,135,5,J,jardins,,,750,-0.585251,43.73222
2017-298545,2017-07-11,000001,Vente,117000,143,,CHE DE PILOT,0120,40500,40017,Audignon,40,,,400170000B0170,,,,,,,,,,,,,0,1,Maison,135,5,S,sols,,,1056,-0.585251,43.73222
2017-298545,2017-07-11,000001,Vente,117000,143,,CHE DE PILOT,0120,40500,40017,Audignon,40,,,400170000B0170,,,,,,,,,,,,,0,1,Maison,135,5,L,landes,,,12224,-0.585251,43.73222
2017-298546,2017-07-10,000001,Vente,180000,4,,IMP CHARLES PAZAT,0474,40000,40192,Mont-de-Marsan,40,,,40192000CE0189,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,674,-0.456378,43.887231
2017-298547,2017-07-07,000001,Vente,145000,15,,AV DU BOIS DORMANT,0130,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AR0103,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,597,-0.518651,43.886966
2017-298548,2017-07-04,000001,Vente,322000,196,,RUE DES PALOMBES,0088,40500,40026,Bas-Mauco,40,,,400260000A0613,,,,,,,,,,,,,0,1,Maison,226,5,S,sols,,,1178,-0.557068,43.796968
2017-298549,2017-07-11,000001,Vente,140000,477,,RUE DES OMBREYRES,0940,40210,40134,Labouheyre,40,,,401340000D0585,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,732,-0.913649,44.21814
2017-298550,2017-07-04,000001,Vente,160000,13,,RTE DU CANTELOUP,0075,40210,40163,Lüe,40,,,401630000O0450,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,1037,-0.989405,44.230162
2017-298551,2017-07-10,000001,Vente,15000,,,GOURGUES,B026,40090,40103,Gaillères,40,,,401030000B0145,,,,,,,,,,,,,0,,,,,S,sols,,,152,-0.36988,43.942487
2017-298551,2017-07-10,000001,Vente,15000,,,GOURGUES,B026,40090,40103,Gaillères,40,,,401030000B0783,,,,,,,,,,,,,0,,,,,T,terres,,,2000,-0.369998,43.942765
2017-298551,2017-07-10,000001,Vente,15000,,,GOURGUES,B026,40090,40103,Gaillères,40,,,401030000B0787,,,,,,,,,,,,,0,,,,,T,terres,,,1686,-0.369808,43.942477
2017-298552,2017-07-24,000001,Vente,200000,5000,,RTE DE L ARMAGNAC,0030,40190,40255,Saint-Cricq-Villeneuve,40,,,402550000D0358,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,4,-0.329124,43.886656
2017-298552,2017-07-24,000001,Vente,200000,1727,,RTE DE L ARMAGNAC,0030,40190,40255,Saint-Cricq-Villeneuve,40,,,402550000D0405,,,,,,,,,,,,,0,1,Maison,150,5,T,terres,,,1717,-0.329531,43.886829
2017-298552,2017-07-24,000001,Vente,200000,1727,,RTE DE L ARMAGNAC,0030,40190,40255,Saint-Cricq-Villeneuve,40,,,402550000D0405,,,,,,,,,,,,,0,1,Maison,150,5,S,sols,,,2285,-0.329531,43.886829
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0333,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,52,-0.767581,44.365549
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0333,,,,,,,,,,,,,0,,,,,B,bois,,,473,-0.767581,44.365549
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0423,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,28,-0.76767,44.365009
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0423,,,,,,,,,,,,,0,,,,,B,bois,,,252,-0.76767,44.365009
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0426,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,224,-0.767455,44.365336
2017-298553,2017-07-21,000001,Vente,2000,,,MARIANE,B092,40410,40200,Moustey,40,,,402000000A0426,,,,,,,,,,,,,0,,,,,B,bois,,,2016,-0.767455,44.365336
2017-298554,2017-07-10,000001,Vente,180000,2,,RUE MOZART,1521,40000,40192,Mont-de-Marsan,40,,,40192000CH0076,,,,,,,,,,,,,0,1,Maison,113,4,S,sols,,,686,-0.478807,43.877464
2017-298555,2017-07-07,000001,Vente,40000,21,B,RUE MONTLUC,1480,40000,40192,Mont-de-Marsan,40,,,40192000AT0649,,,,,,,,,,,,,0,,,,,S,sols,,,121,-0.500822,43.888403
2017-298556,2017-07-19,000001,Vente,470000,1060,,BOUCLE BONANZA,0015,40600,40046,Biscarrosse,40,,,40046000CK1192,,,,,,,,,,,,,0,1,Maison,150,4,S,sols,,,6157,-1.130675,44.374046
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0139,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1868,-0.511767,44.251169
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0142,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4165,-0.512505,44.252078
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0271,,,,,,,,,,,,,0,,,,,S,sols,,,200,-0.511311,44.251652
2017-298557,2017-07-21,000001,Vente,165000,1450,,RTE DE LENCOUACQ,0077,40430,40167,Luxey,40,,,401670000B0272,,,,,,,,,,,,,0,1,Maison,119,4,S,sols,,,1423,-0.511926,44.251872
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0273,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,4625,-0.511942,44.251844
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0274,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,237,-0.512069,44.252368
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0275,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,915,-0.512266,44.251286
2017-298557,2017-07-21,000001,Vente,165000,,,PINAOUT,B206,40430,40167,Luxey,40,,,401670000B0276,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,4775,-0.511243,44.251665
2017-298558,2017-07-04,000001,Vente,137000,674,,RTE D'ARENGOSSE,0017,40630,40165,Luglon,40,,,401650000E0325,,,,,,,,,,,,,0,1,Maison,96,5,T,terres,,,2232,-0.718819,44.077079
2017-298558,2017-07-04,000001,Vente,137000,674,,RTE D'ARENGOSSE,0017,40630,40165,Luglon,40,,,401650000E0325,,,,,,,,,,,,,0,1,Maison,96,5,S,sols,,,330,-0.718819,44.077079
2017-298558,2017-07-04,000001,Vente,137000,,,PETIT BARRAIL,B064,40630,40165,Luglon,40,,,401650000E0327,,,,,,,,,,,,,0,,,,,T,terres,,,2018,-0.718415,44.076854
2017-298558,2017-07-04,000001,Vente,137000,,,PETIT BARRAIL,B064,40630,40165,Luglon,40,,,401650000E0328,,,,,,,,,,,,,0,,,,,T,terres,,,66,-0.71833,44.077132
2017-298558,2017-07-04,000001,Vente,137000,,,PETIT BARRAIL,B064,40630,40165,Luglon,40,,,401650000E0329,,,,,,,,,,,,,0,,,,,T,terres,,,207,-0.718591,44.077173
2017-298559,2017-07-07,000001,Vente,7000,6,,RUE DES ARCEAUX,0080,40000,40192,Mont-de-Marsan,40,,,40192000AB0464,,,,,,,,,,,,,0,,,,,S,sols,,,20,-0.501695,43.890822
2017-298560,2017-07-05,000001,Vente,180000,245,,CHE DE BARRAGNE,0017,40330,40002,Amou,40,,,400020000J0398,,,,,,,,,,,,,0,1,Maison,91,3,S,sols,,,1500,-0.743699,43.580489
2017-298561,2017-07-10,000001,Vente,173000,453,,RTE DE CASTET MERLOU,0120,40250,40147,Laurède,40,,,401470000B0347,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,889,-0.781986,43.757819
2017-298561,2017-07-10,000001,Vente,173000,,,HUGUE,B014,40250,40147,Laurède,40,,,401470000B0349,,,,,,,,,,,,,0,,,,,J,jardins,,,634,-0.782156,43.757855
2017-298562,2017-07-13,000001,Vente,28500,,,A MATIBAT,B067,40190,40100,Le Frêche,40,,,401000000B0121,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,16120,-0.251778,43.934639
2017-298562,2017-07-13,000001,Vente,28500,,,A MATIBAT,B067,40190,40100,Le Frêche,40,,,401000000B0121,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1000,-0.251778,43.934639
2017-298562,2017-07-13,000001,Vente,28500,,,A BOUGNERES,B020,40190,40100,Le Frêche,40,,,401000000B0233,,,,,,,,,,,,,0,,,,,T,terres,,,3190,-0.249074,43.937506
2017-298562,2017-07-13,000001,Vente,28500,,,A BOUGNERES,B020,40190,40100,Le Frêche,40,,,401000000B0233,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,13000,-0.249074,43.937506
2017-298562,2017-07-13,000001,Vente,28500,,,A BOUGNERES,B020,40190,40100,Le Frêche,40,,,401000000B0233,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2000,-0.249074,43.937506
2017-298562,2017-07-13,000001,Vente,28500,,,A BOUGNERES,B020,40190,40100,Le Frêche,40,,,401000000B0234,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2250,-0.24985,43.937289
2017-298562,2017-07-13,000001,Vente,28500,,,A CHON,B033,40190,40100,Le Frêche,40,,,401000000G0036,,,,,,,,,,,,,0,,,,,T,terres,,,10525,-0.249128,43.932961
2017-298562,2017-07-13,000001,Vente,28500,,,AU HIBERA,B047,40190,40100,Le Frêche,40,,,401000000G0079,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,13710,-0.245044,43.92405
2017-298563,2017-07-12,000001,Vente,241900,72,,CHEM DU CAZALIOU,0013,40250,40201,Mugron,40,,,40201000AH0029,,,,,,,,,,,,,0,1,Maison,185,6,S,sols,,,3996,-0.740686,43.742347
2017-298564,2017-07-13,000001,Vente,10000,,,SARREGUILH,B056,40250,40309,Souprosse,40,,,403090000O0044,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,6940,-0.724404,43.771918
2017-298565,2017-07-17,000001,Vente,120000,41,,CHEM DU FIDEL,0024,40250,40201,Mugron,40,,,40201000AC0008,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,647,-0.752461,43.747354
2017-298566,2017-07-19,000001,Vente,156000,82,,LAPEYRERE,B021,40240,40327,Vielle-Soubiran,40,,,40327000AI0408,,,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,2538,-0.187967,44.046171
2017-298567,2017-07-17,000001,Vente,35000,687,,CHE DE L'HERTE,0560,40465,40230,Pontonx-sur-l'Adour,40,,,40230000AC0023,,,,,,,,,,,,,0,,,,,S,sols,,,172,-0.912487,43.800437
2017-298568,2017-07-19,000001,Vente,170000,41,,IMP PIERROT,0708,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AC1513,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,724,-0.511491,43.883247
2017-298569,2017-07-11,000001,Vente,48000,,,CASTELNAU,B029,40410,40295,Saugnacq-et-Muret,40,,,402950000J0727,,,,,,,,,,,,,0,,,,,S,sols,,,80,-0.801179,44.373655
2017-298569,2017-07-11,000001,Vente,48000,,,CASTELNAU,B029,40410,40295,Saugnacq-et-Muret,40,,,402950000J0729,,,,,,,,,,,,,0,,,,,L,landes,,,38,-0.801218,44.374185
2017-298569,2017-07-11,000001,Vente,48000,,,CASTELNAU,B029,40410,40295,Saugnacq-et-Muret,40,,,402950000J0730,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1391,-0.801082,44.37408
2017-298570,2017-07-18,000001,Vente,29085.54,,,LOUSTALET,B032,40120,40245,Roquefort,40,,,402450000B2938,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,928,-0.309807,44.039984
2017-298570,2017-07-18,000001,Vente,29085.54,,,LOUSTALET,B032,40120,40245,Roquefort,40,,,402450000B2949,,,,,,,,,,,,,0,,,,,P,prés,,,71,-0.309614,44.039712
2017-298570,2017-07-18,000001,Vente,29085.54,,,LOUSTALET,B032,40120,40245,Roquefort,40,,,402450000B2954,,,,,,,,,,,,,0,,,,,J,jardins,,,2,-0.309755,44.039801
2017-298570,2017-07-18,000001,Vente,29085.54,,,LOUSTALET,B032,40120,40245,Roquefort,40,,,402450000B2956,,,,,,,,,,,,,0,,,,,T,terres,,,40,-0.310025,44.040144
2017-298571,2017-07-06,000001,Vente,145600,3,,QUA DE PECHEVIN,A020,40320,40225,Philondenx,40,,,402250000A0456,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,1153,-0.414597,43.571797
2017-298572,2017-07-06,000001,Vente,156700,,,LE BOURG,B006,40500,40024,Banos,40,,,400240000D0053,,,,,,,,,,,,,0,,,,,P,prés,PATUR,Pâture plantée,1625,-0.624924,43.736501
2017-298572,2017-07-06,000001,Vente,156700,83,,RTE DU PRIM,0150,40500,40024,Banos,40,,,400240000D0055,,,,,,,,,,,,,0,1,Maison,148,5,S,sols,,,675,-0.624989,43.737072
2017-298572,2017-07-06,000001,Vente,156700,,,LE BOURG,B006,40500,40024,Banos,40,,,400240000D0056,,,,,,,,,,,,,0,,,,,J,jardins,,,370,-0.624847,43.73701
2017-298572,2017-07-06,000001,Vente,156700,,,LE BOURG,B006,40500,40024,Banos,40,,,400240000D0347,,,,,,,,,,,,,0,,,,,P,prés,PATUR,Pâture plantée,1292,-0.624867,43.736817
2017-298572,2017-07-06,000001,Vente,156700,,,LE BOURG,B006,40500,40024,Banos,40,,,400240000D0349,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,184,-0.62473,43.736909
2017-298573,2017-07-17,000001,Vente,34250,,,LE CHENE DU ROI,B018,40090,40061,Campagne,40,,,40061000ZE0191,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,274,-0.650494,43.863482
2017-298573,2017-07-17,000001,Vente,34250,,,LE CHENE DU ROI,B018,40090,40061,Campagne,40,,,40061000ZE0207,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,347,-0.650446,43.863613
2017-298574,2017-07-04,000001,Vente,105000,,,PEYOT,B130,40460,40287,Sanguinet,40,,,40287000AM0281,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1235,-1.07427,44.469103
2017-298574,2017-07-04,000001,Vente,105000,,,PEYOT,B130,40460,40287,Sanguinet,40,,,40287000AM0282,,,,,,,,,,,,,0,,,,,L,landes,,,22,-1.074418,44.468983
2017-298575,2017-07-03,000001,Vente,152500,64,,ALL DES AULNES,0017,40460,40287,Sanguinet,40,,,40287000BE0115,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1200,-1.07078,44.496102
2017-298576,2017-07-10,000001,Vente,250000,142,,RUE DE L'ARIESTE,0340,40460,40287,Sanguinet,40,,,40287000AB0042,,,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,1066,-1.071278,44.480434
2017-298577,2017-07-11,000001,Vente,116000,506,,AV GERMINAL,0770,40160,40217,Parentis-en-Born,40,,,40217000AE0369,,,31,58.88,80,,,,,,,,2,2,Appartement,63,3,,,,,,-1.073084,44.355155
2017-298578,2017-07-13,000001,Vente,192500,6,,RUE DE LA FOUGERAIE,0816,40000,40192,Mont-de-Marsan,40,,,40192000BN2067,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,711,-0.469753,43.880223
2017-298579,2017-07-13,000001,Vente,151000,2,,RUE DES ACACIAS,0020,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AD0418,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,505,-0.493326,43.877502
2017-298580,2017-07-07,000001,Vente,168010,18,,RUE DE VEZELAY,0920,40500,40282,Saint-Sever,40,,,40282000AR0111,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,969,-0.579823,43.751756
2017-298581,2017-07-10,000001,Vente,6700,,,HOUILLES,B026,40110,40215,Ousse-Suzan,40,,,402150000G0395,,,,,,,,,,,,,0,,,,,T,terres,,,9822,-0.762268,43.949262
2017-298581,2017-07-10,000001,Vente,6700,,,HOUILLES,B026,40110,40215,Ousse-Suzan,40,,,402150000G0397,,,,,,,,,,,,,0,,,,,L,landes,,,556,-0.76165,43.949489
2017-298581,2017-07-10,000001,Vente,6700,,,HOUILLES,B026,40110,40215,Ousse-Suzan,40,,,402150000G0400,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,312,-0.761238,43.949492
2017-298581,2017-07-10,000001,Vente,6700,,,HOUILLES,B026,40110,40215,Ousse-Suzan,40,,,402150000G0401,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,127,-0.761832,43.949429
2017-298582,2017-07-12,000001,Vente,124860,26,,RUE PAUL VERLAINE,0694,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AB0477,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,690,-0.524472,43.884241
2017-298583,2017-07-12,000001,Vente,225000,340,,AV DES MATOLES,0585,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AD0649,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,950,-0.489154,43.877422
2017-298584,2017-07-12,000001,Vente,311000,13,,RUE DE LA FERME DE BEILLET,0801,40000,40192,Mont-de-Marsan,40,,,40192000BN2912,,,,,,,,,,,,,0,1,Maison,206,5,S,sols,,,1674,-0.475182,43.880073
2017-298585,2017-07-06,000001,Vente,35800,,,SAILHES,B087,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AE0842,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,716,-0.487117,43.87383
2017-298586,2017-07-13,000001,Vente,86000,212,,CHE DE HARPAILLOT,0200,40090,40051,Bougue,40,,,400510000A0408,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,350,-0.389215,43.899248
2017-298586,2017-07-13,000001,Vente,86000,,,HARPAILLOT,B021,40090,40051,Bougue,40,,,400510000A0806,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,1981,-0.389056,43.899202
2017-298586,2017-07-13,000001,Vente,86000,,,HARPAILLOT,B021,40090,40051,Bougue,40,,,400510000A0807,,,,,,,,,,,,,0,,,,,L,landes,,,99,-0.388408,43.899118
2017-298586,2017-07-13,000001,Vente,86000,,,HARPAILLOT,B021,40090,40051,Bougue,40,,,400510000A0819,,,,,,,,,,,,,0,,,,,T,terres,,,114,-0.389379,43.899654
2017-298586,2017-07-13,000001,Vente,86000,,,HARPAILLOT,B021,40090,40051,Bougue,40,,,400510000A0821,,,,,,,,,,,,,0,,,,,T,terres,,,919,-0.389364,43.899237
2017-298586,2017-07-13,000001,Vente,86000,131,,AV DU BOIS DE PINSOLLE,0714,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AC1865,,,243,,,,,,,,,,1,3,Dépendance,,0,,,,,,-0.515415,43.879897
2017-298586,2017-07-13,000001,Vente,86000,131,,AV DU BOIS DE PINSOLLE,0714,40280,40281,Saint-Pierre-du-Mont,40,,,40281000AC1865,,,59,45.85,,,,,,,,,1,2,Appartement,46,2,,,,,,-0.515415,43.879897
2017-298587,2017-07-18,000001,Vente,36000,,,MARQUINAT,B016,40090,40062,Campet-et-Lamolère,40,,,40062000AC0633,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,685,-0.598504,43.917812
2017-298588,2017-07-12,000001,Vente,99000,164,,RUE DES HIRONDELLES,0855,40460,40287,Sanguinet,40,,,40287000BD0191,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,500,-1.065542,44.493987
2017-298589,2017-07-13,000001,Vente,260000,,,SOUBIRAN,B032,40090,40162,Lucbardez-et-Bargues,40,,,40162000AB0091,,,,,,,,,,,,,0,,,,,P,prés,,,3972,-0.411589,43.988594
2017-298589,2017-07-13,000001,Vente,260000,,,SOUBIRAN,B032,40090,40162,Lucbardez-et-Bargues,40,,,40162000AB0093,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,8364,-0.413655,43.988818
